name,make,model,city,year,fueltype,kilometerdriven,ownernumber,transmission,bodytype,storename,isc24assured,registrationcity,registrationstate,benefits,discountprice,price,url,createdDate
Maruti Celerio,Maruti,Celerio,Mumbai,2021,Petrol + Cng,20997,1,Manual,Hatchback,Hi-Thane West - Manpada,FALSE,Pune,Maharashtra,9688,0,604000,https://www.cars24.com/buy-used-maruti-celerio-2021-cars-mumbai-10336272751,09-12-2022
Maruti Swift Dzire,Maruti,Swift Dzire,Bangalore,2015,Petrol,79075,2,Manual,Sedan,Hi-North 1 Bengaluru,FALSE,Bangalore,Karnataka,13898,0,536000,https://www.cars24.com/buy-used-maruti-swift-dzire-2015-cars-bangalore-10224571758,09-12-2022
Hyundai i20,Hyundai,I20,Hyderabad,2011,Diesel,99403,1,Manual,Hatchback,Hi-South Hyd,FALSE,Hyderabad,Telangana,13898,0,326000,https://www.cars24.com/buy-used-hyundai-i20-2011-cars-hyderabad-10435076773,09-12-2022
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,Nashik,2012,Petrol + Cng,76056,1,Manual,Hatchback,Hi-Thane West - Manpada,FALSE,Panvel,Maharashtra,12542,0,295000,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2012-cars-nashik-10310871779,09-12-2022
Maruti Alto 800,Maruti,Alto 800,Bangalore,2016,Petrol,26685,2,Manual,Hatchback,Hi-South 2 Bengaluru,FALSE,Puttur,Karnataka,9688,0,336000,https://www.cars24.com/buy-used-maruti-alto-800-2016-cars-bangalore-10201379756,09-12-2022
Maruti Dzire,Maruti,Dzire,Bangalore,2017,Petrol,27632,1,Automatic,Sedan,Hi-North 1 Bengaluru,FALSE,Bangalore,Karnataka,13898,0,650000,https://www.cars24.com/buy-used-maruti-dzire-2017-cars-bangalore-10208999766,09-12-2022
Ford Ecosport,Ford,Ecosport,Bhopal,2014,Diesel,96933,1,Manual,SUV,Hi-Bhopal,FALSE,Bhopal,Madhya Pradesh,9688,0,537000,https://www.cars24.com/buy-used-ford-ecosport-2014-cars-bhopal-14611579717,09-12-2022
Renault Duster,Renault,Duster,New Delhi,2017,Diesel,80441,1,Manual,SUV,Hi-Multan Nagar,FALSE,Noida,Uttar Pradesh,13898,0,555000,https://www.cars24.com/buy-used-renault-duster-2017-cars-new-delhi-10567571757,09-12-2022
Ford Ecosport,Ford,Ecosport,Bhopal,2016,Diesel,96249,2,Manual,SUV,Hi-Bhopal,FALSE,Bhopal,Madhya Pradesh,13898,0,515000,https://www.cars24.com/buy-used-ford-ecosport-2016-cars-bhopal-14675078719,09-12-2022
Maruti Ciaz,Maruti,Ciaz,Bangalore,2015,Petrol,84509,1,Manual,Sedan,Hi-North 1 Bengaluru,FALSE,Bangalore,Karnataka,13898,0,628000,https://www.cars24.com/buy-used-maruti-ciaz-2015-cars-bangalore-10239071715,09-12-2022
Maruti Baleno,Maruti,Baleno,New Delhi,2019,Petrol,49411,1,Manual,Hatchback,Hi-Uttam Nagar Delhi,FALSE,New Delhi,Delhi,9688,0,666000,https://www.cars24.com/buy-used-maruti-baleno-2019-cars-new-delhi-10040171719,09-12-2022
Hyundai Creta,Hyundai,Creta,Noida,2017,Diesel,87952,1,Automatic,SUV,Hi-Noida,FALSE,Noida,Uttar Pradesh,9688,0,1169000,https://www.cars24.com/buy-used-hyundai-creta-2017-cars-noida-10554172718,09-12-2022
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,Bhopal,2017,Petrol,22903,1,Manual,Hatchback,Hi-Bhopal,FALSE,Bhopal,Madhya Pradesh,9688,0,450000,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2017-cars-bhopal-14658775719,09-12-2022
Hyundai Creta,Hyundai,Creta,Ahmedabad,2016,Petrol,33178,1,Manual,SUV,Hi-Vastral Ring Road,FALSE,Ahmedabad,Gujarat,9688,-600,856000,https://www.cars24.com/buy-used-hyundai-creta-2016-cars-ahmedabad-11400271712,09-12-2022
Honda WR-V,Honda,Wr-V,Hooghly,2018,Diesel,97986,1,Manual,SUV,Hi-Hooghly,FALSE,Kolkata,West Bengal,13898,0,528000,https://www.cars24.com/buy-used-honda-wr-v-2018-cars-hooghly-28657574756,09-12-2022
Maruti Celerio,Maruti,Celerio,New Delhi,2017,Petrol + Cng,48055,2,Manual,Hatchback,Hi-North West,FALSE,New Delhi,Delhi,9688,0,446000,https://www.cars24.com/buy-used-maruti-celerio-2017-cars-new-delhi-10078671777,09-12-2022
Hyundai Verna,Hyundai,Verna,Gurgaon,2017,Petrol,51500,1,Manual,Sedan,Hi-Gurgaon New,FALSE,Gurgaon,Haryana,19407,0,686000,https://www.cars24.com/buy-used-hyundai-verna-2017-cars-gurgaon-10117879750,09-12-2022
Maruti Celerio,Maruti,Celerio,Chennai,2014,Petrol,88943,1,Automatic,Hatchback,Hi-Chennai,FALSE,Chennai,Tamil Nadu,9688,0,366000,https://www.cars24.com/buy-used-maruti-celerio-2014-cars-chennai-11373578753,09-12-2022
Maruti S PRESSO,Maruti,S Presso,Mumbai,2019,Petrol,48283,1,Automatic,Hatchback,Mumbai-Pns,FALSE,Mumbai,Maharashtra,12542,0,465000,https://www.cars24.com/buy-used-maruti-s-presso-2019-cars-mumbai-10386375756,09-12-2022
Hyundai Grand i10,Hyundai,Grand I10,Bangalore,2017,Petrol,26176,1,Manual,Hatchback,Bengaluru-Pns,FALSE,Bangalore,Karnataka,9688,0,555000,https://www.cars24.com/buy-used-hyundai-grand-i10-2017-cars-bangalore-10237970759,09-12-2022
Maruti Alto 800,Maruti,Alto 800,Hyderabad,2014,Petrol,77895,1,Manual,Hatchback,Hi-South Hyd,FALSE,Hyderabad,Telangana,12542,3000,252000,https://www.cars24.com/buy-used-maruti-alto-800-2014-cars-hyderabad-10462679776,09-12-2022
Hyundai Creta,Hyundai,Creta,Mumbai,2020,Petrol,26800,2,Automatic,SUV,Hi-Thane West - Manpada,FALSE,Thane,Maharashtra,9688,0,1573000,https://www.cars24.com/buy-used-hyundai-creta-2020-cars-mumbai-10336473775,09-12-2022
Honda WR-V,Honda,Wr-V,Ghaziabad,2017,Diesel,91709,1,Manual,SUV,Hi-Ghaziabad,FALSE,Ghaziabad,Uttar Pradesh,9688,0,698000,https://www.cars24.com/buy-used-honda-wr-v-2017-cars-ghaziabad-11252076712,09-12-2022
Mahindra MARAZZO,Mahindra,Marazzo,Indore,2019,Diesel,61769,1,Manual,SUV,Hi-Indore,FALSE,Bhopal,Madhya Pradesh,9688,0,938000,https://www.cars24.com/buy-used-mahindra-marazzo-2019-cars-indore-12884379772,09-12-2022
Maruti Celerio,Maruti,Celerio,Pune,2017,Petrol + Cng,88603,1,Manual,Hatchback,Hi-Pune,FALSE,Pune,Maharashtra,9688,0,478000,https://www.cars24.com/buy-used-maruti-celerio-2017-cars-pune-10603478716,09-12-2022
Honda Brio,Honda,Brio,Indore,2012,Petrol,21384,1,Manual,Hatchback,Hi-Indore,FALSE,Indore,Madhya Pradesh,9688,0,310000,https://www.cars24.com/buy-used-honda-brio-2012-cars-indore-12834671758,09-12-2022
Renault Duster,Renault,Duster,Bangalore,2013,Diesel,93610,1,Manual,SUV,Hi-South 1 Bengaluru,FALSE,Bengaluru,Karnataka,13898,11000,588000,https://www.cars24.com/buy-used-renault-duster-2013-cars-bangalore-10249577756,09-12-2022
Honda City,Honda,City,Ahmedabad,2017,Petrol,13865,1,Manual,Sedan,Hi-West-Amd,FALSE,Ahmedabad,Gujarat,9688,0,897000,https://www.cars24.com/buy-used-honda-city-2017-cars-ahmedabad-11461271754,09-12-2022
Hyundai i10,Hyundai,I10,Ahmedabad,2014,Petrol,67377,1,Manual,Hatchback,Hi-West-Amd,FALSE,Ahmedabad,Gujarat,9688,-10000,307000,https://www.cars24.com/buy-used-hyundai-i10-2014-cars-ahmedabad-11446978719,09-12-2022
Maruti Ertiga,Maruti,Ertiga,Gurgaon,2017,Diesel,48412,1,Manual,SUV,Hi-Gurgaon New,FALSE,Gurgaon,Haryana,13898,0,734000,https://www.cars24.com/buy-used-maruti-ertiga-2017-cars-gurgaon-10181573712,10-12-2022
Maruti Swift,Maruti,Swift,Chandigarh,2017,Petrol,34903,1,Manual,Hatchback,Chandigarh-Pns,FALSE,Chandigarh,Chandigarh,13898,0,600000,https://www.cars24.com/buy-used-maruti-swift-2017-cars-chandigarh-11610277757,10-12-2022
Maruti Swift,Maruti,Swift,Chandigarh,2017,Petrol,34903,1,Manual,Hatchback,Chandigarh-Pns,FALSE,Chandigarh,Chandigarh,13898,0,600000,https://www.cars24.com/buy-used-maruti-swift-2017-cars-chandigarh-11610277757,10-12-2022
Maruti New  Wagon-R,Maruti,New  Wagon-R,Zirakpur,2019,Petrol,30074,1,Automatic,Hatchback,Hi-Zirakpur - Garg Auto Zone,FALSE,Chandigarh,Chandigarh,9688,0,494000,https://www.cars24.com/buy-used-maruti-new-wagon-r-2019-cars-zirakpur-14826879712,10-12-2022
Maruti S Cross,Maruti,S Cross,Mumbai,2016,Diesel,69981,1,Manual,SUV,Hi-Thane West - Manpada,FALSE,Thane (W),Maharashtra,9688,0,772000,https://www.cars24.com/buy-used-maruti-s-cross-2016-cars-mumbai-10399079779,10-12-2022
Honda City,Honda,City,Mumbai,2017,Petrol,88218,1,Automatic,Sedan,Mumbai-Pns,FALSE,Mumbai,Maharashtra,9688,0,915000,https://www.cars24.com/buy-used-honda-city-2017-cars-mumbai-10396673795,10-12-2022
Honda City,Honda,City,Hyderabad,2014,Petrol,63093,1,Manual,Sedan,Hi-West Hyd,FALSE,Hyderabad,Telangana,9688,0,595000,https://www.cars24.com/buy-used-honda-city-2014-cars-hyderabad-10454070718,09-12-2022
Hyundai Eon,Hyundai,Eon,Hyderabad,2016,Petrol,23754,2,Manual,Hatchback,Hyderabad-Pns,FALSE,Hyderabad,Telangana,9688,0,289000,https://www.cars24.com/buy-used-hyundai-eon-2016-cars-hyderabad-10460672754,09-12-2022
Maruti Swift,Maruti,Swift,Noida,2020,Petrol,36522,2,Manual,Hatchback,Noida Sector-49,FALSE,Noida,Uttar Pradesh,9688,0,512000,https://www.cars24.com/buy-used-maruti-swift-2020-cars-noida-10552175751,09-12-2022
Toyota Corolla Altis,Toyota,Corolla Altis,Gurgaon,2017,Petrol,16326,1,Manual,Luxury Sedan,Hi-Gurgaon New,FALSE,Gurgaon,Haryana,9688,0,1243000,https://www.cars24.com/buy-used-toyota-corolla-altis-2017-cars-gurgaon-10181179750,09-12-2022
Hyundai NEW I20,Hyundai,New I20,Bangalore,2021,Petrol,3351,1,Manual,Hatchback,Bengaluru-Pns,FALSE,Udupi,Karnataka,9688,0,896000,https://www.cars24.com/buy-used-hyundai-new-i20-2021-cars-bangalore-10268570756,09-12-2022
Renault Kwid,Renault,Kwid,Hyderabad,2018,Petrol,72567,2,Automatic,Hatchback,Hi-East 2 Hyd,FALSE,Hyderabad,Telangana,12542,0,356000,https://www.cars24.com/buy-used-renault-kwid-2018-cars-hyderabad-10422573775,09-12-2022
Maruti Baleno,Maruti,Baleno,Gurgaon,2019,Petrol,32784,1,Manual,Hatchback,Hi-Gurgaon New,FALSE,New Delhi,Delhi,9688,0,675000,https://www.cars24.com/buy-used-maruti-baleno-2019-cars-gurgaon-10192571775,09-12-2022
Maruti Celerio,Maruti,Celerio,Patna,2015,Petrol,45499,2,Manual,Hatchback,Shaguna More,FALSE,Patna,Bihar,12542,0,316000,https://www.cars24.com/buy-used-maruti-celerio-2015-cars-patna-14467371751,09-12-2022
Maruti Swift Dzire,Maruti,Swift Dzire,Hyderabad,2013,Petrol,56714,2,Automatic,Sedan,Hi-West Hyd,FALSE,Hyderabad,Telangana,9688,0,500000,https://www.cars24.com/buy-used-maruti-swift-dzire-2013-cars-hyderabad-10495778758,09-12-2022
Honda Jazz,Honda,Jazz,Bangalore,2018,Petrol,50952,1,Manual,Hatchback,Hi-North 3 Bengaluru,FALSE,Bangalore,Karnataka,9688,-9000,770000,https://www.cars24.com/buy-used-honda-jazz-2018-cars-bangalore-10285170754,09-12-2022
Maruti Alto K10,Maruti,Alto K10,Ahmedabad,2019,Petrol,34017,1,Manual,Hatchback,Ahmedabad-Pns,FALSE,Bavla,Gujarat,12542,-10000,381000,https://www.cars24.com/buy-used-maruti-alto-k10-2019-cars-ahmedabad-11467375714,09-12-2022
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,Mumbai,2017,Petrol + Cng,14484,1,Manual,Hatchback,Hi-Thane West - Manpada,FALSE,Mumbai,Maharashtra,9688,0,454000,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2017-cars-mumbai-10399876785,09-12-2022
Maruti Swift,Maruti,Swift,Hubli,2015,Petrol,12329,1,Manual,Hatchback,Hi-Hubli - Unkal,FALSE,Hubli,Karnataka,13898,0,567000,https://www.cars24.com/buy-used-maruti-swift-2015-cars-hubli-14038572751,09-12-2022
Hyundai Verna,Hyundai,Verna,Pune,2019,Petrol,35422,1,Automatic,Sedan,Pune-Pns,FALSE,Pune,Maharashtra,19407,0,1042000,https://www.cars24.com/buy-used-hyundai-verna-2019-cars-pune-10630478750,09-12-2022
Ford Ecosport,Ford,Ecosport,Ahmedabad,2015,Petrol,85275,1,Automatic,SUV,Hi-West-Amd,FALSE,Ahmedabad,Gujarat,9688,0,559000,https://www.cars24.com/buy-used-ford-ecosport-2015-cars-ahmedabad-11467975777,09-12-2022
Maruti IGNIS,Maruti,Ignis,Mumbai,2017,Petrol,6617,1,Manual,Hatchback,Mumbai-Pns,FALSE,Mumbai West,Maharashtra,9688,-9000,520000,https://www.cars24.com/buy-used-maruti-ignis-2017-cars-mumbai-10311470717,09-12-2022
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,Mumbai,2017,Petrol + Cng,14484,1,Manual,Hatchback,Hi-Thane West - Manpada,FALSE,Mumbai,Maharashtra,9688,0,454000,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2017-cars-mumbai-10399876785,09-12-2022
Maruti Swift Dzire,Maruti,Swift Dzire,Hyderabad,2013,Petrol,56714,2,Automatic,Sedan,Hi-West Hyd,FALSE,Hyderabad,Telangana,9688,0,500000,https://www.cars24.com/buy-used-maruti-swift-dzire-2013-cars-hyderabad-10495778758,09-12-2022
Maruti Celerio,Maruti,Celerio,Patna,2015,Petrol,45499,2,Manual,Hatchback,Shaguna More,FALSE,Patna,Bihar,12542,0,316000,https://www.cars24.com/buy-used-maruti-celerio-2015-cars-patna-14467371751,09-12-2022
Maruti Alto K10,Maruti,Alto K10,Ahmedabad,2019,Petrol,34017,1,Manual,Hatchback,Ahmedabad-Pns,FALSE,Bavla,Gujarat,12542,-10000,381000,https://www.cars24.com/buy-used-maruti-alto-k10-2019-cars-ahmedabad-11467375714,09-12-2022
Maruti IGNIS,Maruti,Ignis,Mumbai,2017,Petrol,6617,1,Manual,Hatchback,Mumbai-Pns,FALSE,Mumbai West,Maharashtra,9688,-9000,520000,https://www.cars24.com/buy-used-maruti-ignis-2017-cars-mumbai-10311470717,09-12-2022
Renault Duster,Renault,Duster,Bangalore,2019,Petrol,36547,1,Automatic,SUV,Bengaluru-Pns,FALSE,Bangalore,Karnataka,13898,0,1015000,https://www.cars24.com/buy-used-renault-duster-2019-cars-bangalore-10275274753,09-12-2022
Honda Jazz,Honda,Jazz,Bangalore,2017,Petrol,64764,2,Manual,Hatchback,Bengaluru-Pns,FALSE,Dharwad,Karnataka,9688,0,629000,https://www.cars24.com/buy-used-honda-jazz-2017-cars-bangalore-10220672752,09-12-2022
Hyundai Grand i10,Hyundai,Grand I10,Hooghly,2016,Petrol,58017,2,Manual,Hatchback,Hi-Hooghly,FALSE,Burdwan,West Bengal,13898,0,387000,https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-hooghly-21107377757,09-12-2022
Renault TRIBER,Renault,Triber,Pune,2020,Petrol,9835,1,Manual,SUV,Pune-Pns,FALSE,Pune,Maharashtra,12542,0,653000,https://www.cars24.com/buy-used-renault-triber-2020-cars-pune-10688979712,09-12-2022
Maruti Swift Dzire,Maruti,Swift Dzire,Chennai,2013,Petrol,89287,2,Manual,Sedan,Hi-Chennai,FALSE,Chennai,Tamil Nadu,13898,0,462000,https://www.cars24.com/buy-used-maruti-swift-dzire-2013-cars-chennai-11342973711,09-12-2022
Hyundai i20 Active,Hyundai,I20 Active,Patna,2016,Petrol,12465,1,Manual,Hatchback,Shaguna More,FALSE,Patna,Bihar,9688,0,553000,https://www.cars24.com/buy-used-hyundai-i20-active-2016-cars-patna-14416975713,09-12-2022
Skoda Rapid,Skoda,Rapid,Bangalore,2018,Diesel,28256,2,Manual,Sedan,Hi-North 1 Bengaluru,FALSE,Bangalore,Karnataka,9688,0,1040000,https://www.cars24.com/buy-used-skoda-rapid-2018-cars-bangalore-10255574782,09-12-2022
Honda Jazz,Honda,Jazz,Bangalore,2018,Petrol,50952,1,Manual,Hatchback,Hi-North 3 Bengaluru,FALSE,Bangalore,Karnataka,9688,-9000,770000,https://www.cars24.com/buy-used-honda-jazz-2018-cars-bangalore-10285170754,09-12-2022
Hyundai NEW I20,Hyundai,New I20,Bangalore,2021,Petrol,3351,1,Manual,Hatchback,Bengaluru-Pns,FALSE,Udupi,Karnataka,9688,0,896000,https://www.cars24.com/buy-used-hyundai-new-i20-2021-cars-bangalore-10268570756,09-12-2022
Volkswagen Polo,Volkswagen,Polo,Bangalore,2014,Petrol,84261,1,Manual,Hatchback,Hi-North 3 Bengaluru,FALSE,Bangalore,Karnataka,13898,0,553000,https://www.cars24.com/buy-used-volkswagen-polo-2014-cars-bangalore-10271375750,10-12-2022
Maruti Baleno,Maruti,Baleno,Ahmedabad,2018,Petrol,36907,1,Manual,Hatchback,Hi-Vastral Ring Road,FALSE,Ahmedabad,Gujarat,9688,-10000,594000,https://www.cars24.com/buy-used-maruti-baleno-2018-cars-ahmedabad-11474179710,09-12-2022
Volkswagen Vento,Volkswagen,Vento,Nagpur,2017,Petrol,42429,1,Automatic,Sedan,Hi-Worli,FALSE,Mumbai,Maharashtra,9688,-46701,764000,https://www.cars24.com/buy-used-volkswagen-vento-2017-cars-nagpur-10391172771,28-11-2022
Hyundai Creta,Hyundai,Creta,Bangalore,2020,Petrol,48826,1,,,Bengaluru-Pns,FALSE,Bangalore,Karnataka,9688,-101,2020000,https://www.cars24.com/buy-used-hyundai-creta-2020-cars-bangalore-10296072758,09-12-2022
Renault TRIBER,Renault,Triber,Ahmedabad,2019,Petrol,30433,1,Manual,SUV,Ahmedabad-Pns,FALSE,Vadodara,Gujarat,12542,0,621000,https://www.cars24.com/buy-used-renault-triber-2019-cars-ahmedabad-11409171788,10-12-2022
Mahindra Bolero,Mahindra,Bolero,Jaipur,2019,Diesel,70244,1,Manual,SUV,Jaipur-Pns,FALSE,Sawaimadhopur,Rajasthan,12188,0,844000,https://www.cars24.com/buy-used-mahindra-bolero-2019-cars-jaipur-10765779759,10-12-2022
Mahindra Scorpio,Mahindra,Scorpio,Chennai,2015,Diesel,39027,2,Manual,SUV,Hi-Chennai,FALSE,Chengalpattu,Tamil Nadu,19407,0,1079000,https://www.cars24.com/buy-used-mahindra-scorpio-2015-cars-chennai-11383077759,10-12-2022
Renault Kwid,Renault,Kwid,Chandigarh,2018,Petrol,38092,1,Manual,Hatchback,Chandigarh-Pns,FALSE,Ambala,Haryana,12542,0,341000,https://www.cars24.com/buy-used-renault-kwid-2018-cars-chandigarh-11655474755,10-12-2022
Mahindra Bolero,Mahindra,Bolero,Jaipur,2019,Diesel,70244,1,Manual,SUV,Jaipur-Pns,FALSE,Sawaimadhopur,Rajasthan,12188,0,844000,https://www.cars24.com/buy-used-mahindra-bolero-2019-cars-jaipur-10765779759,10-12-2022
Hyundai Grand i10,Hyundai,Grand I10,Faridabad,2017,Petrol + Cng,33606,1,Manual,Hatchback,Faridabad,FALSE,Faridabad,Haryana,9688,0,479000,https://www.cars24.com/buy-used-hyundai-grand-i10-2017-cars-faridabad-11018676792,09-12-2022
Datsun Redi Go,Datsun,Redi Go,Mumbai,2017,Petrol + Cng,43034,1,Manual,Hatchback,Hi-Thane West - Manpada,FALSE,Thane,Maharashtra,9688,0,246000,https://www.cars24.com/buy-used-datsun-redi-go-2017-cars-mumbai-10369476775,09-12-2022
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,Bhopal,2018,Petrol,9138,1,Manual,Hatchback,Hi-Bhopal,FALSE,Bhopal,Madhya Pradesh,9688,0,489000,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2018-cars-bhopal-14670274776,09-12-2022
Toyota Corolla Altis,Toyota,Corolla Altis,Mumbai,2016,Petrol,36175,1,Manual,Luxury Sedan,Hi-Andheri East,FALSE,Raigarh,Maharashtra,9688,0,952000,https://www.cars24.com/buy-used-toyota-corolla-altis-2016-cars-mumbai-10380570712,09-12-2022
Hyundai Elite i20,Hyundai,Elite I20,Bangalore,2016,Petrol,63592,1,Manual,Hatchback,Bengaluru-Pns,FALSE,Bangalore,Karnataka,9688,0,612000,https://www.cars24.com/buy-used-hyundai-elite-i20-2016-cars-bangalore-10220376715,09-12-2022
Maruti New  Wagon-R,Maruti,New  Wagon-R,Mumbai,2019,Petrol + Cng,62688,1,Manual,Hatchback,Hi-Thane West - Manpada,FALSE,Badlapur,Maharashtra,12188,0,583000,https://www.cars24.com/buy-used-maruti-new-wagon-r-2019-cars-mumbai-10363974753,09-12-2022
Mahindra TUV300,Mahindra,Tuv300,New Delhi,2019,Diesel,71291,1,Manual,SUV,Hi-North Central Delhi,FALSE,Faridabad,Haryana,12188,0,780000,https://www.cars24.com/buy-used-mahindra-tuv300-2019-cars-new-delhi-11065373751,09-12-2022
Mahindra MARAZZO,Mahindra,Marazzo,Hyderabad,2021,Diesel,19479,1,,,Hi-East 2 Hyd,FALSE,Hyderabad,Telangana,12188,-900,1489000,https://www.cars24.com/buy-used-mahindra-marazzo-2021-cars-hyderabad-10400179756,09-12-2022
Maruti Swift,Maruti,Swift,Pune,2013,Petrol,58540,2,Manual,Hatchback,Hi-West Mumbai,FALSE,Mumbai,Maharashtra,13898,599,384000,https://www.cars24.com/buy-used-maruti-swift-2013-cars-pune-10316995760,07-12-2022
Volkswagen Vento,Volkswagen,Vento,Mumbai,2013,Petrol,25304,1,Manual,Sedan,Hi-Andheri East,FALSE,Mumbai West,Maharashtra,19407,0,331000,https://www.cars24.com/buy-used-volkswagen-vento-2013-cars-mumbai-10399571774,09-12-2022
Hyundai Grand i10,Hyundai,Grand I10,Ahmedabad,2016,Petrol + Cng,86493,1,Manual,Hatchback,Hi-Vastral Ring Road,FALSE,Ahmedabad,Gujarat,9688,0,443000,https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-ahmedabad-11459071796,09-12-2022
Volkswagen Polo,Volkswagen,Polo,Bhopal,2017,Petrol,28275,1,Automatic,Hatchback,Bhopal-Pns,FALSE,Bhopal,Madhya Pradesh,13898,0,800000,https://www.cars24.com/buy-used-volkswagen-polo-2017-cars-bhopal-14673674715,09-12-2022
Volkswagen Polo,Volkswagen,Polo,Bangalore,2019,Petrol,75578,1,Automatic,Hatchback,Hi-East 1 Bengaluru,FALSE,Bangalore,Karnataka,12188,0,1026000,https://www.cars24.com/buy-used-volkswagen-polo-2019-cars-bangalore-10229676783,09-12-2022
Maruti Celerio,Maruti,Celerio,Hyderabad,2017,Petrol,49059,1,Automatic,Hatchback,Hyderabad-Pns,FALSE,Hyderabad,Telangana,9688,0,477000,https://www.cars24.com/buy-used-maruti-celerio-2017-cars-hyderabad-10454778757,09-12-2022
Maruti Celerio,Maruti,Celerio,Bangalore,2015,Petrol,79368,1,Automatic,Hatchback,Bengaluru-Pns,FALSE,Bangalore,Karnataka,9688,0,449000,https://www.cars24.com/buy-used-maruti-celerio-2015-cars-bangalore-10276172757,09-12-2022
Maruti S Cross,Maruti,S Cross,Chennai,2021,Petrol,11135,1,Manual,SUV,Hi-Chennai,FALSE,Chennai,Tamil Nadu,13898,0,978000,https://www.cars24.com/buy-used-maruti-s-cross-2021-cars-chennai-11398671753,09-12-2022
Honda City,Honda,City,Chennai,2016,Petrol,29008,1,Manual,Sedan,Hi-Chennai,FALSE,Chennai,Tamil Nadu,9688,0,694000,https://www.cars24.com/buy-used-honda-city-2016-cars-chennai-11374871757,09-12-2022
Hyundai Creta,Hyundai,Creta,New Delhi,2016,Diesel,76049,1,Manual,SUV,Hi-Delhi,FALSE,Goutam  Budd  Nagar,Uttar Pradesh,12188,0,899000,https://www.cars24.com/buy-used-hyundai-creta-2016-cars-new-delhi-10033573750,09-12-2022
Hyundai Creta,Hyundai,Creta,Gurgaon,2016,Diesel,40432,1,Automatic,SUV,Hi-Gurgaon New,FALSE,Gurgaon,Haryana,9688,0,1017000,https://www.cars24.com/buy-used-hyundai-creta-2016-cars-gurgaon-10184977719,10-12-2022
Volkswagen Vento,Volkswagen,Vento,Kolkata,2017,Petrol,63192,1,Automatic,Sedan,Hi-Kolkata,FALSE,Kolkata,West Bengal,9688,0,669000,https://www.cars24.com/buy-used-volkswagen-vento-2017-cars-kolkata-11975879752,10-12-2022
KIA SONET,Kia,Sonet,Bangalore,2020,Diesel,19810,1,,,Bengaluru-Pns,FALSE,Bangalore,Karnataka,9688,-9000,1464000,https://www.cars24.com/buy-used-kia-sonet-2020-cars-bangalore-10296076751,09-12-2022
Hyundai Xcent,Hyundai,Xcent,Ahmedabad,2016,Petrol,91877,1,Manual,Sedan,Hi-West-Amd,FALSE,Ahmedabad,Gujarat,13898,500,525000,https://www.cars24.com/buy-used-hyundai-xcent-2016-cars-ahmedabad-11442073714,09-12-2022
Hyundai Elite i20,Hyundai,Elite I20,Bangalore,2016,Petrol,71333,1,Manual,Hatchback,Bengaluru-Pns,FALSE,Bangalore,Karnataka,9688,-401,650000,https://www.cars24.com/buy-used-hyundai-elite-i20-2016-cars-bangalore-10227270755,09-12-2022
Hyundai i10,Hyundai,I10,Hyderabad,2013,Petrol,48322,2,Manual,Hatchback,Hi-West 3 Hyd,FALSE,Hyderabad,Telangana,9688,0,393000,https://www.cars24.com/buy-used-hyundai-i10-2013-cars-hyderabad-10461679757,09-12-2022
Hyundai Grand i10,Hyundai,Grand I10,Chennai,2014,Petrol,93004,1,Manual,Hatchback,Chennai-Pns,FALSE,Chennai,Tamil Nadu,13898,0,429000,https://www.cars24.com/buy-used-hyundai-grand-i10-2014-cars-chennai-11386171776,09-12-2022
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,New Delhi,2011,Petrol + Cng,49242,1,Manual,Hatchback,Hi-North Delhi,FALSE,New Delhi,Delhi,12542,0,200000,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2011-cars-new-delhi-10012170796,09-12-2022
Maruti Baleno,Maruti,Baleno,Nashik,2017,Petrol,54695,1,Manual,Hatchback,Hi-Worli,FALSE,Mumbai,Maharashtra,9688,0,601000,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-nashik-10354496701,09-12-2022
